,encrypted_user_id,title,date,location,department,amount,description
214,0,Handcrafted/Handmade Stemless Wine & Drinking Glasses,2020-02-18 13:35:00+03:00,"Adari,UttarPradesh",Pension Processing,1200,-
215,0,Passport police verification/Bribe in Coimbatore Sulur police station,2020-02-15 03:18:00+03:00,"Coimbatore,TamilNadu",Verification and Certificates,500,-
216,0,Bribe against passport police verification.,2020-02-15 17:24:00+03:00,"Siliguri,WestBengal",Police Clearance Certificate,1000,-
217,0,Bribe for passport verification /Coimbatore SULUR POLICE STATION,2020-02-15 16:32:00+03:00,"Coimbatore,TamilNadu",Verification and Certificates,500,-
218,0,Traffic cops hefty bribes,2020-02-15 11:21:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",300,-
219,0,BRIBE FOR BOOK A TATKAL TICKET,2020-02-14 18:27:00+03:00,"PaliaKalan,UttarPradesh",Entry Tax,5,-
220,0,Municipality offier,2020-02-14 03:50:00+03:00,"Salem,TamilNadu",Aadhaar Card Process,100,-
221,0,Powermatic 2+ Plus Electric Cigarette Rolling Machine,2020-02-13 13:16:00+03:00,"NewDelhi,Delhi",Others,1200,-
222,0,Bribe for new car registration,2020-11-02 23:26:00+03:00,"Patna,Bihar",Number Plates and Vehicle Registration,9000,-
223,0,Traffic rush by police itshelf and they blamed me for red light jump.,2020-10-02 14:03:00+03:00,"Panchkula,Haryana","Traffic Fines, Penalties, Rules",500,-
224,0,It was just done false with us,2020-09-02 08:10:00+03:00,"Buxar,Bihar",Policies and Procedures,10000,-
225,0,I paid bribe for Labor Inspector  Circle 44,2020-08-02 01:14:00+03:00,"Bangalore,Karnataka",Registrations and Licenses,20000,-
226,0,Caring alcohol from goa,2020-07-02 23:46:00+03:00,"Karwar,Karnataka",False Allegations,1000,-
227,0,Maharastra Traffic Police took bribe at Baner-Pashan link road near veritas,2020-07-02 15:19:00+03:00,"Pune,Maharashtra","Traffic Fines, Penalties, Rules",2000,-
228,0,Payed bride to collect my certificate,2020-05-02 23:31:00+03:00,"Bangalore,Karnataka",Certificates,1000,-
229,0,HSTP Golden Rainbow 10.3U Residential Electric/Electronic Cigarette Maker,2020-05-02 12:00:00+03:00,"Ambala,Haryana",Others,1200,-
230,0,For Staying on the road side with motorcycle,2020-05-02 16:52:00+03:00,"Bangalore,Karnataka",,200,-
231,0,Complaint on demanding bribe!,2020-04-02 17:19:00+03:00,"Bangalore,Karnataka",Property Registration,5000,-
232,0,Malleshwaram traffic police held my vehicle for ransom even for parking in parking zone,2020-01-02 03:42:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",650,-
233,0,BBMP morons wouldn't move my file,2020-01-31 00:46:00+03:00,"Bangalore,Karnataka",Tax,6000,-
234,0,Roll Your Own Cigarette Shops Take Fire,2020-01-31 07:14:00+03:00,"Adari,UttarPradesh",Others,1200,-
235,0,My Ward Admission in Sainik school,2020-01-31 12:23:00+03:00,"Hyderabad,Telangana",School or College Related,60000,-
236,0,I hv been payingXtra 30 Rs more prescribed in cash memo per month,2020-01-30 05:52:00+03:00,"Hyderabad,Telangana",Fire License,30,-
237,0,Top-O-Matic Poweroll 2 Electric/Electronic Cigarette Rolling Machine,2020-01-30 11:58:00+03:00,"Adari,UttarPradesh",Others,12000,-
238,0,INR 100 TAKEN FOR ATTESTED OF A SINGLE STUDENT PASSPORT SIZE PHOTO,2020-01-30 10:15:00+03:00,"Pune,Maharashtra",Notary,100,-
239,0,Police ask for bribe,2020-01-28 10:51:00+03:00,"Patna,Bihar",Policies and Procedures,1000,-
240,0,Brive for admission in sainik school ghorakhal,2020-01-28 03:52:00+03:00,"Nainital,Uttarakhand",College Leaving Certificate,50000,-
241,0,Village accountant bribed for land MR document,2020-01-27 17:00:00+03:00,"Hassan,Karnataka",Certificates,30000,-
242,0,Police verification,2020-01-25 00:38:00+03:00,"Mandamarri,Telangana",Issue and Renewal of Passport,500,-
243,0,A doctor took a bribe from my maid,2020-01-25 15:29:00+03:00,"Bangalore,Karnataka",Hospitals and Medical Care,300,-
244,0,A H Dilip Kumar,2020-01-25 20:04:00+03:00,"Bangalore,Karnataka",Customs Check and Clearance,10000,-
245,0,Taking bribes n illegal capture of lands grown wealth in crores,2020-01-24 16:37:00+03:00,"Shahdol,MadhyaPradesh",Services,100000,-
246,0,Iam builders,2020-01-23 16:03:00+03:00,"NewDelhi,Delhi",Building Construction Approval,500000,-
247,0,Police verification for Passport,2020-01-22 22:53:00+03:00,"Osmanabad,Maharashtra",Verification and Certificates,1500,-
248,0,Classic Hoverboard Swegway For Sale in UK,2020-01-22 23:05:00+03:00,"Adari,UttarPradesh",Others,1200,-
249,0,Fifteen Gallon RootGuard Heavy Duty Gopher Wire Baskets - Assorted Sizes,2020-01-21 00:14:00+03:00,"Adoni,AndhraPradesh",Others,2111,-
250,0,Fifteen Gallon RootGuard Heavy Duty Gopher Wire Baskets - Assorted Sizes,2020-01-21 11:33:00+03:00,"Adoni,AndhraPradesh",Others,12222,-
251,0,Paid 500 rupees as bribe in name of Flag day fund at Avadi Municipality,2020-01-21 14:26:00+03:00,"Chennai,TamilNadu",Certificates,500,-
252,0,Forced bribe,2020-01-19 05:49:00+03:00,"Bharatpur,Rajasthan",Tax and Permits,30,-
253,0,Bribery asked for even doing their job,2020-01-18 17:36:00+03:00,"Varanasi,UttarPradesh",Savings Scheme,100,-
254,0,Heavy Duty Front Wheel For Standard Hoverkart/Hovercart UK,2020-01-16 09:48:00+03:00,"Adilabad,Telangana",Others,1200,-
255,0,Tashildar and Billing Department Bhadravathi,2020-01-16 20:10:00+03:00,"Shimoga,Karnataka",Others,200,-
256,0,Moti Ram clerk in Municipal Corporation Faridabad,2020-01-15 10:26:00+03:00,"Faridabad,Haryana",Services,4000,-
257,0,Aluminum Cigarette Pocket Case | Aluminum Alloy Tri-Fold Cigarette Case,2020-01-15 06:40:00+03:00,"Adilabad,Telangana",Others,1200,-
258,0,Police Taking Bribe even after providing all the required documents,2020-01-14 15:09:00+03:00,"Bangalore,Karnataka",FIR and Complaints,1000,-
259,0,Paid Bribe to settle matter with offender,2020-10-01 14:35:00+03:00,"Bangalore,Karnataka",FIR and Complaints,1100,-
260,0,Paid 500 Rs bribe at Nizamuddin Station Saraikalekhan side Exit,2020-10-01 18:52:00+03:00,"NewDelhi,Delhi",,500,-
261,0,Bribe demanded during passport verification process,2020-08-01 14:31:00+03:00,"Kanpur,UttarPradesh",Policies and Procedures,900,-
262,0,Regarding the bribe at MUDA office mysuru,2020-08-01 21:02:00+03:00,"Mysore,Karnataka",Building and Housing,9000,-
263,0,Wrong parking,2020-07-01 10:26:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",1000,-
264,0,XTM Racing | XTM Racing Rail & Engines at RBinnovations.com,2020-07-01 23:18:00+03:00,"Achhnera,UttarPradesh",Others,1200,-
265,0,Powermatic 2 Plus or Powermatic 2+ Electric Cigarette Machine,2020-07-01 02:25:00+03:00,"Adilabad,Telangana",Others,1200,-
266,0,Corrupt india,2020-07-01 07:03:00+03:00,"Ahmedabad,Gujarat",Customs,42000,-
267,0,Harassed and asked bribe to get permission for beers at check post,2020-06-01 22:24:00+03:00,"Pondicherry,Pondicherry",Excise,500,-
268,0,Issue with Rohith Gas Agency @ Konankunte,2020-06-01 05:52:00+03:00,"Bangalore,Karnataka",LPG Gas Cylinder,50,-
269,0,Passport Verification Chai Pani,2020-06-01 17:35:00+03:00,"Agra,UttarPradesh",Verification and Certificates,500,-
270,0,Paid bribe for tint sheet on windows,2020-06-01 05:28:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",300,-
271,0,Paid bribe at help counter,2020-03-01 07:58:00+03:00,"Hyderabad,Telangana",Driving Licenses and Tests,500,-
272,0,Revolution Electric Cigarette Machine at Hardworkingproducts.com,2020-03-01 05:22:00+03:00,"Gandhidham,Gujarat",Others,1200,-
273,0,Corruption DC Office Bangalore,2020-03-01 01:36:00+03:00,"Bangalore,Karnataka",Court Related,1500000,-
274,0,Pension regarding,2020-02-01 04:24:00+03:00,"Ballia,UttarPradesh",Pension Processing,4000,-
275,0,For cooruption,2019-12-31 00:19:00+03:00,"Kushinagar,UttarPradesh",Police Investigation,50000,-
276,0,Harassed and asked bribe to allow beer cans at checkpost,2019-12-31 16:28:00+03:00,"Pondicherry,Pondicherry","Traffic Fines, Penalties, Rules",500,-
277,0,Complaint regarding asking bribe by aadhar department employee,2019-12-31 19:51:00+03:00,"NewDelhi,Delhi",Aadhaar Card,500,-
278,0,FSO demanded for bribe through his helper,2019-12-31 02:57:00+03:00,"Silvassa,DadraandNagarHaveli",,15000,-
279,0,Asked bribe for property name change,2019-12-30 00:01:00+03:00,"Hyderabad,Telangana",Building and Housing,5000,-
280,0,Uber driver stopped my cab on the road,2019-12-28 14:47:00+03:00,"NewDelhi,Delhi","Traffic Fines, Penalties, Rules",200,-
281,0,Bribe for Form no 3,2019-12-27 11:37:00+03:00,"Sagar,MadhyaPradesh",Khata,600,-
282,0,I was stopped only to collect Bribe,2019-12-27 06:09:00+03:00,"Dharwad,Karnataka","Traffic Fines, Penalties, Rules",500,-
283,0,SILIÂ® OFFROAD - Suspension Hoverkart Go-kart Attachment Buggy UK,2019-12-27 15:53:00+03:00,"Lakhisarai,Bihar",Others,74,-
284,0,Bribe was paid for Police Verification,2019-12-27 08:04:00+03:00,"Mumbai,Maharashtra",Police Clearance Certificate,200,-
285,0,I paid to get new ration card for my uncle,2019-12-26 22:21:00+03:00,"Thane,Maharashtra",Certificates,500,-
286,0,Case workers torture people for bribe,2019-12-22 03:26:00+03:00,"Tumkur,Karnataka",Land Registration,1000,-
287,0,Bribe for taking back the complaint,2019-12-22 08:06:00+03:00,"Bangalore,Karnataka",FIR and Complaints,350000,-
288,0,E khata bribe,2019-12-18 19:14:00+03:00,"Sirsi,UttarPradesh",Khata,1000000,-
289,0,Demand of bribe during passport renewal by Bindhannagar ploice,2019-12-17 01:54:00+03:00,"BidhanNagar,WestBengal",Issue and Renewal of Passport,700,-
290,0,Steno hold files for bribe,2019-12-16 22:23:00+03:00,"Bhilai,Chhattisgarh",Public Works,1000,-
291,0,I have to pay bribe for 7/12,2019-12-16 14:26:00+03:00,"Pune,Maharashtra",Land Registration,12000,-
292,0,FOR INCOME TAX ASSESSMENT,2019-12-16 03:57:00+03:00,"Ludhiana,Punjab",Income Tax,60000,-
293,0,Corruption,2019-12-16 10:32:00+03:00,"Dungarpur,Rajasthan",Domestic,1500,-
294,0,BBMP corruption,2019-12-14 10:49:00+03:00,"Bangalore,Karnataka",Building and Housing,1000000,-
295,0,Sub registrar Bommanahalli Bangalore,2019-12-14 20:17:00+03:00,"Bangalore,Karnataka",Registrations and Licenses,1000000,-
296,0,Fir related,2019-12-13 09:19:00+03:00,"Coimbatore,TamilNadu",Filing FIR,400,-
297,0,Paid Rs 2000 as bribe to traffic police at Kalka Temple New delhi,2019-12-12 22:28:00+03:00,"NewDelhi,Delhi","Traffic Fines, Penalties, Rules",2000,-
298,0,THE AGENT TOOK 300 RS ONLY FOR GIVING DIRECTION HERE AND,2019-11-12 11:44:00+03:00,"Nagpur,Maharashtra",Services,300,-
299,0,The Accountant asked for bribe for getting passbook updated,2019-11-12 20:33:00+03:00,"Lohardaga,Jharkhand",Money Order and Passbook,1000,-
300,0,Bribe for online motation,2019-10-12 01:55:00+03:00,"Gaya,Bihar",,30000,-
301,0,Kalluripalli Housing Board Officer Asks For A Bribe,2019-10-12 08:00:00+03:00,"Nellore,AndhraPradesh",Aadhaar Card Process,10000,-
302,0,Teacher gets bribe from students,2019-09-12 00:44:00+03:00,"Cuddalore,TamilNadu",School or College Related,500,-
303,0,For sale deed transfer,2019-09-12 17:33:00+03:00,"Bangalore,Karnataka",Registrations and Licenses,800,-
304,0,Excessive charges as penalty from the Police Person and time waste,2019-09-12 06:13:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",500,-
305,0,Bribe paid to get a bike that was being toed,2019-08-12 18:56:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",1200,-
306,0,Head Constable Delhi Police,2019-08-12 15:46:00+03:00,"NewDelhi,Delhi","Traffic Fines, Penalties, Rules",3000,-
307,0,Bribe for new water and sewage connection,2019-05-12 02:20:00+03:00,"Chennai,TamilNadu",Water Connection,30000,-
308,0,Not issuing professional tax registration certificate,2019-04-12 13:19:00+03:00,"Begusarai,Bihar",Professional Tax,500,-
309,0,Police Verification for Passport issue,2019-04-12 08:38:00+03:00,"Gurgaon,Haryana",Verification and Certificates,1000,-
310,0,We are doing paid water supply to the vulnerable villages to the coalition of AP.Govt,2019-03-12 06:31:00+03:00,"Chittoor,AndhraPradesh",Bills and Payment,5000,-
311,0,"Corrupt Branch manager, Indian Bank",2019-02-12 01:13:00+03:00,"Bangalore,Karnataka",Loans,100000,-
312,0,Corruption at sub register office bommanahalli,2019-02-12 22:20:00+03:00,"Bangalore,Karnataka",Land Registration,25000,-
313,0,Bribe asked for certificates,2019-01-12 15:02:00+03:00,"Muzaffarpur,Bihar",College Leaving Certificate,100,-
314,0,Registration of flat,2019-01-12 22:56:00+03:00,"Bangalore,Karnataka",,11000,-
315,0,Useless RTO people name PRASAD who is a helper there not even an officer,2019-11-30 03:54:00+03:00,"Chittoor,AndhraPradesh",Others,10000,-
316,0,Principal  asking Rs:- 50000 by cash to my child in L.G.K Standard,2019-11-30 09:06:00+03:00,"Chennai,TamilNadu",Employee Grievances,50000,-
317,0,Pressuring to give bribe.,2019-11-29 09:33:00+03:00,"Patiala,Punjab","Traffic Fines, Penalties, Rules",15000,-
318,0,Address  reasons,2019-11-29 05:12:00+03:00,"Pune,Maharashtra",Police Clearance Certificate,1000,-
319,0,House no is not mentioned in address that reasons,2019-11-29 10:45:00+03:00,"Pune,Maharashtra",,1000,-
320,0,Driving license related,2019-11-29 12:07:00+03:00,"Chikballapur,Karnataka",Services,1500,-
321,0,Paid a bribe to get encumberance certificate,2019-11-28 03:56:00+03:00,"Bangalore,Karnataka",Certificates,500,-
322,0,Toll away of vehicles,2019-11-28 05:14:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",650,-
323,0,Paid in  the name of lawyer fees,2019-11-28 11:19:00+03:00,"Bangalore,Karnataka",Property Registration,34000,-
324,0,"Prem Chand(Head Constible) Saket Police Station,New Delhi Taken A Bribe Of 17000/-",2019-11-28 08:42:00+03:00,"NewDelhi,Delhi","Traffic Fines, Penalties, Rules",17000,-
325,0,Property Registration,2019-11-27 11:36:00+03:00,"Bangalore,Karnataka",Property Registration,9500,-
326,0,Indira Gandhi International Airport terminal 3,2019-11-26 23:45:00+03:00,"NewDelhi,Delhi",Excess Baggage,2500,-
327,0,They asking me bribe for community certificate,2019-11-26 01:40:00+03:00,"Thiruvarur,TamilNadu",Certificates,100,-
328,0,Birhalganj police asking for bribe,2019-11-26 09:32:00+03:00,"Gorakhpur,UttarPradesh",FIR and Complaints,10000,-
329,0,Paid bribe for bike towed from parking place,2019-11-24 21:11:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",1000,-
330,0,Over speeding,2019-11-24 21:52:00+03:00,"Bangalore,Karnataka","Traffic Fines, Penalties, Rules",350,-
331,0,Corruption,2019-11-23 19:56:00+03:00,"Yellandu,Telangana",Land Registration,8000,-
332,0,"Gopalapuram Tamilnadu Police Check Post They asked us for 3,000 but we only had 1000",2019-11-23 14:09:00+03:00,"Pollachi,TamilNadu",Verification and Certificates,1000,-
333,0,Traffic Cop Took Bribe,2019-11-23 10:15:00+03:00,"Chennai,TamilNadu","Traffic Fines, Penalties, Rules",150,-
334,0,Department not moving the fields closing with out any information,2019-11-22 00:24:00+03:00,"Tumkur,Karnataka",Caste Certificate,1000,-
335,0,Address Verification for Passport Application,2019-11-21 08:29:00+03:00,"Satara,Maharashtra",Verification and Certificates,1000,-
336,0,Paid bribe to police officer for passport verification,2019-11-21 05:15:00+03:00,"Ranchi,Jharkhand",Policies and Procedures,2000,-
337,0,Conflict of interest.,2019-11-21 05:49:00+03:00,"NewDelhi,Delhi",Commercial and Industrial,68000,-
338,0,They are taking condonation over the limite,2019-11-20 21:19:00+03:00,"Visakhapatnam,AndhraPradesh",Certificates,10000,-
339,0,Fraud company,2019-11-19 17:22:00+03:00,"Gurgaon,Haryana",Others,2200,-
340,0,For a signature that he visited my native place to confirm I am staying in that place from past 20 y,2019-11-19 00:09:00+03:00,"Punganur,AndhraPradesh",Certificates,500,-
341,0,License LLR,2019-11-18 16:04:00+03:00,"Vijayawada,AndhraPradesh",Others,300,-
342,0,Amount paid to obtain food license,2019-11-18 13:13:00+03:00,"Bangalore,Karnataka",Food License,4000,-
343,0,Paid bribe for birth certificate,2019-11-18 10:59:00+03:00,"Guntur,AndhraPradesh",Certificates,4000,-
344,0,Constable asked for bribe,2019-11-18 00:09:00+03:00,"Ramagundam,Telangana",Policies and Procedures,1000,-
345,0,LEGAL METROLOGY,2019-11-18 19:38:00+03:00,"Rajahmundry,AndhraPradesh",Others,650,-
346,0,No license,2019-11-18 20:29:00+03:00,"Guntakal,AndhraPradesh",Autorickshaws,500,-
347,0,Police verification for passport,2019-11-17 06:12:00+03:00,"Vadodara,Gujarat",Verification and Certificates,200,-
348,0,Bank manager Mr. garg is asking for a amount of loan money on the name of processing fee.,2019-11-16 02:46:00+03:00,"Pithoragarh,Uttarakhand",Loans,3000,-
349,0,Bribe Rs 45000 to ESE Bokaro for payment,2019-11-15 19:43:00+03:00,"Bokaro,Jharkhand",Services,45000,-
350,0,Nandi Hills,2019-11-15 17:47:00+03:00,"Bangalore,Karnataka",Others,300,-
351,0,"Pariksha Bhavan, Bangalore University",2019-11-15 22:32:00+03:00,"Bangalore,Karnataka",Certificates,100,-
352,0,Police verification,2019-11-15 21:12:00+03:00,"Gondiya,Maharashtra",Policies and Procedures,200,-
353,0,I paid a Bribe,2019-11-15 20:24:00+03:00,"Bangalore,Karnataka",Land Registration,30000,-
354,0,For drug license,2019-11-14 17:29:00+03:00,"Sagar,MadhyaPradesh",License for Sale of Drugs,20000,-
355,0,Corruption in jal nigam in dehradun,2019-11-13 04:24:00+03:00,"Dehradun,Uttarakhand",Water Connection,1500,-
356,0,Ticket checker take 200,2019-11-13 22:47:00+03:00,"Rewari,Haryana",,200,-
357,0,Solar net meter connection,2019-11-11 01:23:00+03:00,"Nashik,Maharashtra",Change of Tariff in Domestic to Commercial,2000,-
358,0,I paid a bribe to TTR,2019-11-11 09:31:00+03:00,"Katpadi,TamilNadu",Ticket and Seat Related,100,-
359,0,Rs. 500 asked for issuing salary acquittance,2019-11-11 22:09:00+03:00,"Coimbatore,TamilNadu",College Leaving Certificate,500,-
360,0,Paid bribe to RTO Motor Vehicle Inspector through broker,2019-11-11 07:32:00+03:00,"Chennai,TamilNadu",Vehicle Fitness,3000,-
361,0,Padwad name of officer,2019-10-11 08:34:00+03:00,"Banda,UttarPradesh",Customs Check and Clearance,20000,-
362,0,Near zeromile(hfc gate)chek post.,2019-10-11 14:09:00+03:00,"Begusarai,Bihar",FIR and Complaints,100,-
363,0,I Think I Paid a Bribe,2019-09-11 12:37:00+03:00,"Jaipur,Rajasthan","Traffic Fines, Penalties, Rules",300,-
364,0,I think I paid a bribe,2019-09-11 21:05:00+03:00,"Jaipur,Rajasthan","Traffic Fines, Penalties, Rules",300,-
365,0,Chief Fire Officer demanded large sums for handing over the Fire Advisory,2019-07-11 01:06:00+03:00,"Bangalore,Karnataka",Others,200000,-
366,0,Paid bribe behalf of our company,2019-07-11 22:14:00+03:00,"Surat,Gujarat",Services,800,-
367,0,We were defaulters in paying the common board electricity bill in apartments,2019-07-11 03:56:00+03:00,"Chennai,TamilNadu",Payment and Arrears,5000,-
368,0,UPCL new connection brige,2019-06-11 01:15:00+03:00,"Dehradun,Uttarakhand",Change of Tariff in Domestic to Commercial,1500,-
